4,3,2.66667,3,3.2,3.33333,3.42857,3.25,3.11111,3,3.09091,3.16667,3.23077,3.28571,3.33333,3.375,3.41176,3.33333,3.36842,3.3,3.2381,3.18182,3.21739,3.25,3.28,3.30769,3.25926,3.28571,3.24138,3.2,3.16129,3.125,3.09091,3.05882,3.02857,3.05556,3.08108,3.05263,3.07692,3.05,3.02439,3,2.97674,3,3.02222,3,2.97872,3,3.02041,3.04,3.01961,3.03846,3.0566,3.03704,3.01818,3.03571,3.05263,3.06897,3.05085,3.06667,3.04918,3.03226,3.04762,3.03125,3.04615,3.06061,3.04478,3.02941,3.04348,3.05714,3.04225,3.05556,3.0411,3.02703,3.04,3.05263,3.06494,3.07692,3.08861,3.1,3.11111,3.09756,3.08434,3.09524,3.08235,3.06977,3.05747,3.06818,3.07865,3.06667,3.05495,3.04348,3.05376,3.06383,3.07368,3.0625,3.07216,3.08163,3.09091,3.08,3.06931,3.05882,3.04854,3.05769,3.04762,3.0566,3.06542,3.07407,3.08257,3.07273,3.08108,3.08929,3.09735,3.10526,3.09565,3.10345,3.09402,3.10169,3.10924,3.1,3.09091,3.09836,3.10569,3.1129,3.104,3.11111,3.11811,3.125,3.13178,3.13846,3.14504,3.15152,3.14286,3.14925,3.14074,3.14706,3.13869,3.14493,3.15108,3.14286,3.14894,3.15493,3.16084,3.15278,3.15862,3.16438,3.17007,3.17568,3.18121,3.18667,3.17881,3.18421,3.18954,3.19481,3.1871,3.19231,3.18471,3.18987,3.19497,3.1875,3.19255,3.19753,3.19018,3.18293,3.17576,3.16867,3.17365,3.17857,3.18343,3.17647,3.18129,3.17442,3.17919,3.17241,3.17714,3.18182,3.17514,3.16854,3.16201,3.15556,3.14917,3.15385,3.15847,3.15217,3.15676,3.16129,3.15508,3.14894,3.15344,3.14737,3.15183,3.14583,3.15026,3.15464,3.15897,3.16327,3.16751,3.17172,3.16583,3.17,3.16418,3.16832,3.17241,3.17647,3.18049,3.17476,3.17874,3.17308,3.17703,3.18095,3.17536,3.17925,3.17371,3.17757,3.1814,3.18519,3.17972,3.18349,3.18721,3.19091,3.18552,3.18919,3.18386,3.17857,3.17333,3.16814,3.17181,3.16667,3.16157,3.16522,3.16883,3.16379,3.16738,3.16239,3.16596,3.16102,3.15612,3.15966,3.16318,3.16667,3.16183,3.16529,3.16872,3.16393,3.16735,3.1626,3.16599,3.16129,3.15663,3.16,3.16335,3.16667,3.16996,3.17323,3.16863,3.16406,3.15953,3.15504,3.15058,3.15385,3.14943,3.15267,3.14829,3.15152,3.14717,3.15038,3.15356,3.14925,3.14498,3.14815,3.15129,3.15441,3.15751,3.16058,3.16364,3.16667,3.16968,3.16547,3.16846,3.17143,3.16726,3.16312,3.16608,3.16901,3.17193,3.16783,3.17073,3.16667,3.16955,3.16552,3.16838,3.17123,3.17406,3.17007,3.17288,3.17568,3.17845,3.18121,3.17726,3.18,3.18272,3.18543,3.18812,3.19079,3.19344,3.18954,3.19218,3.19481,3.19741,3.2,3.19614,3.19872,3.19489,3.19108,3.1873,3.18987,3.19243,3.19497,3.19122,3.19375,3.19003,3.18634,3.18885,3.18519,3.18769,3.19018,3.19266,3.19512,3.19149,3.18788,3.19033,3.19277,3.1952,3.1976,3.2,3.19643,3.19881,3.19527,3.19174,3.18824,3.18475,3.18713,3.1895,3.18605,3.18841,3.19075,3.19308,3.1954,3.19198,3.18857,3.19088,3.19318,3.19547,3.19774,3.2,3.19663,3.19888,3.20112,3.19777,3.2,3.20222,3.1989,3.19559,3.19231,3.18904,3.18579,3.18256,3.17935,3.18157,3.18378,3.18598,3.1828,3.17962,3.18182,3.17867,3.18085,3.18302,3.17989,3.17678,3.17895,3.1811,3.18325,3.18538,3.18229,3.18442,3.18135,3.17829,3.17526,3.17738,3.17436,3.17136,3.16837,3.17048,3.17259,3.17468,3.17677,3.1738,3.17085,3.17293,3.175,3.17706,3.1791,3.18114,3.17822,3.18025,3.17734,3.17936,3.17647,3.17848,3.17561,3.17762,3.17961,3.17676,3.17391,3.1759,3.17788,3.17986,3.17703,3.179,3.18095,3.17815,3.17536,3.17258,3.17453,3.17176,3.17371,3.17564,3.17757,3.17949,3.17674,3.17865,3.18056,3.17783,3.17972,3.17701,3.1789,3.18078,3.18265,3.18451,3.18182,3.18367,3.181,3.17833,3.18018,3.17753,3.17937,3.17673,3.17411,3.17595,3.17778,3.1796,3.17699,3.17881,3.17621,3.17802,3.17982,3.18162,3.18341,3.18083,3.18261,3.18438,3.18182,3.17927,3.17672,3.17419,3.17167,3.17345,3.17521,3.17697,3.17872,3.18047,3.17797,3.1797,3.17722,3.17895,3.18067,3.18239,3.1841,3.18163,3.18333,3.18087,3.18257,3.18012,3.18182,3.17938,3.18107,3.18275,3.18033,3.182,3.17959,3.17719,3.1748,3.17241,3.17004,3.16768,3.16935,3.167,3.16867,3.17034,3.168,3.16567,3.16335,3.16501,3.16667,3.16832,3.16601,3.16371,3.16142,3.16306,3.16471,3.16634,3.16406,3.16569,3.16342,3.16505,3.16667,3.16441,3.16216,3.15992,3.16154,3.15931,3.15709,3.1587,3.16031,3.1619,3.1597,3.16129,3.16288,3.16446,3.16226,3.16384,3.16165,3.16323,3.16105,3.16262,3.16045,3.16201,3.15985,3.16141,3.16296,3.16451,3.16605,3.16759,3.16544,3.16697,3.1685,3.17002,3.17153,3.17304,3.17455,3.17604,3.17391,3.17541,3.17329,3.17117,3.16906,3.16697,3.16846,3.16995,3.17143,3.17291,3.17082,3.16874,3.16667,3.1646,3.16608,3.16402,3.16549,3.16696,3.16491,3.16637,3.16434,3.16579,3.16725,3.1687,3.17014,3.16811,3.16609,3.16753,3.16552,3.16351,3.16151,3.16295,3.16096,3.15897,3.16041,3.15843,3.15646,3.1545,3.15254,3.15398,3.15203,3.15346,3.15152,3.14958,3.15101,3.15243,3.1505,3.15192,3.15333,3.15474,3.15615,3.15423,3.15232,3.15041,3.14851,3.14992,3.14803,3.14614,3.14426,3.14566,3.14706,3.14845,3.14984,3.14797,3.14935,3.14749,3.14563,3.14701,3.14839,3.14654,3.14791,3.14607,3.14423,3.1456,3.14377,3.14195,3.14013,3.14149,3.14286,3.14105,3.13924,3.13744,3.1388,3.14016,3.13836,3.13972,3.14107,3.14241,3.14375,3.14197,3.1433,3.14152,3.14286,3.14419,3.14551,3.14374,3.14198,3.14022,3.14154,3.14286,3.1411,3.13936,3.14067,3.14198,3.14329,3.1446,3.1459,3.14719,3.14545,3.14372,3.14199,3.14027,3.14157,3.13985,3.14114,3.14243,3.14371,3.142,3.14328,3.14456,3.14583,3.1471,3.14837,3.14963,3.15089,3.15214,3.15044,3.14875,3.14706,3.14831,3.14956,3.14788,3.14912,3.15036,3.14869,3.14702,3.14535,3.14659,3.14783,3.14906,3.15029,3.15152,3.15274,3.15108,3.1523,3.15065,3.15186,3.15308,3.15429,3.15264,3.15385,3.1522,3.15341,3.15461,3.15297,3.15134,3.15254,3.15374,3.15211,3.15049,3.14888,3.14727,3.14846,3.14965,3.15084,3.15202,3.1532,3.1516,3.15278,3.15118,3.14958,3.14799,3.14641,3.14759,3.14876,3.14993,3.1511,3.15226,3.15342,3.15185,3.15301,3.15416,3.15531,3.15646,3.15761,3.15604,3.15718,3.15832,3.15676,3.1552,3.15633,3.15747,3.15591,3.15705,3.15818,3.1593,3.15775,3.15621,3.15733,3.15579,3.15691,3.15803,3.15915,3.16026,3.15873,3.1572,3.15831,3.15679,3.15789,3.15637,3.15748,3.15858,3.15707,3.15556,3.15666,3.15776,3.15625,3.15475,3.15325,3.15435,3.15544,3.15395,3.15245,3.15355,3.15464,3.15315,3.15424,3.15533,3.15641,3.15749,3.15857,3.15964,3.16071,3.16178,3.16285,3.16137,3.16244,3.1635,3.16203,3.16308,3.16414,3.16267,3.16373,3.16478,3.16583,3.16437,3.16291,3.16145,3.1625,3.16105,3.1596,3.15816,3.15672,3.15528,3.15633,3.15737,3.15594,3.15451,3.15556,3.1566,3.15764,3.15867,3.15971,3.16074,3.16176,3.16034,3.16137,3.15995,3.16098,3.15956,3.16058,3.15917,3.15777,3.15879,3.15738,3.15599,3.15459,3.15561,3.15663,3.15523,3.15385,3.15486,3.15588,3.15689,3.1555,3.15651,3.15513,3.15375,3.15476,3.15339,3.15202,3.15065,3.14929,3.14793,3.14894,3.14758,3.14858,3.14959,3.14824,3.14689,3.14554,3.14654,3.14754,3.14854,3.14953,3.15053,3.15152,3.15017,3.15116,3.14983,3.14849,3.14948,3.15046,3.15145,3.15242,3.1511,3.14977,3.14845,3.14713,3.14811,3.14908,3.15006,3.15103,3.14971,3.1484,3.14937,3.15034,3.15131,3.15227,3.15096,3.15193,3.15062,3.14932,3.15028,3.14898,3.14769,3.14865,3.14961,3.14831,3.14703,3.14574,3.1467,3.14541,3.14637,3.14732,3.14604,3.14699,3.14572,3.14667,3.14539,3.14634,3.14729,3.14823,3.14917,3.15011,3.14884,3.14758,3.14631,3.14725,3.14599,3.14474,3.14348,3.14223,3.14317,3.14192,3.14068,3.14161,3.14255,3.14348,3.14441,3.14534,3.1441,3.14502,3.14378,3.14471,3.14347,3.14224,3.14316,3.14409,3.14501,3.14378,3.14255,3.14133,3.14225,3.14316,3.14194,3.14286,3.14164,3.14043,3.14134,3.14013,3.14104,3.13983,3.14074,3.14165,3.14044,3.13924,3.13804,3.13895,3.13775,3.13866,3.13956,3.13836,3.13927,3.14017,3.14107,3.14196,3.14286,3.14167,3.14048,3.13929,3.13811,3.13693,3.13782,3.13665,3.13547,3.1343,3.13519,3.13402,3.13491,3.13374,3.13464,3.13552,3.13436,3.13525,3.13613,3.13497,3.13381,3.13265,3.1315,3.13238,3.13327,3.13211,3.13299,3.13387,3.13273,3.1336,3.13246,3.13131,3.13219,3.13306,3.13394,3.13481,3.13568,3.13454,3.13541,3.13427,3.13514,3.134,3.13487,3.13573,3.1346,3.13546,3.13632,3.13718,3.13803,3.13889,3.13974,3.13861,3.13749,3.13834,3.13722,3.13807,3.13892,3.13976,3.14061,3.14145,3.1423,3.14314,3.14202,3.14286,3.1437,3.14258,3.14146,3.14035,3.13924,3.14008,3.14091,3.14175,3.14064,3.14147,3.1423,3.14313,3.14203,3.14286,3.14368,3.14451,3.14341,3.14423,3.14505,3.14587,3.14669,3.14751,3.14833,3.14723,3.14804,3.14885,3.14967,3.15048,3.14938,3.15019,3.151,3.14991,3.15071,3.15152,3.15043,3.15123,3.15014,3.15094,3.15174,3.15254,3.15146,3.15226,3.15117,3.15009,3.15089,3.14981,3.15061,3.14953,3.14846,3.14925,3.14818,3.14898,3.14977,3.1487,3.14763,3.14657,3.14736,3.1463,3.14524,3.14603,3.14497,3.14391,3.1447,3.14549,3.14443,3.14522,3.14417,3.14312,3.14207,3.14103,3.13998,3.13894,3.13973,3.14051,3.14129,3.14208,3.14286,3.14364,3.14441,3.14338,3.14415,3.14312,3.14208,3.14105,3.14002,3.14079,3.14157,3.14054,3.14131,3.14029,3.14106,3.14183,3.1426,3.14158,3.14235,3.14311,3.14388,3.14464,3.14541,3.14617,3.14693,3.14769,3.14844,3.1492,3.14996,3.15071,3.14969,3.14867,3.14943,3.14841,3.14916,3.14815,3.14714,3.14613,3.14512,3.14587,3.14486,3.14386,3.14461,3.14361,3.14261,3.14161,3.14236,3.14311,3.14385,3.14286,3.1436,3.14261,3.14162,3.14236,3.14137,3.14038,3.13939,3.13841,3.13915,3.13817,3.13719,3.13793,3.13867,3.13769,3.13844,3.13746,3.13648,3.13551,3.13625,3.13527,3.13601,3.13675,3.13578,3.13481,3.13555,3.13629,3.13532,3.13605,3.13509,3.13582,3.13656,3.13729,3.13802,3.13875,3.13948,3.13851,3.13755,3.13828,3.13732,3.13805,3.13709,3.13613,3.13518,3.13591,3.13495,3.13568,3.13473,3.13378,3.1345,3.13523,3.13595,3.135,3.13572,3.13478,3.13549,3.13621,3.13693,3.13765,3.13836,3.13742,3.13648,3.13554,3.13625,3.13531,3.13603,3.13674,3.13745,3.13816,3.13887,3.13793,3.137,3.1377,3.13677,3.13584,3.13491,3.13399,3.13306,3.13214,3.13284,3.13355,3.13426,3.13496,3.13566,3.13474,3.13544,3.13614,3.13684,3.13592,3.13662,3.1357,3.1364,3.1371,3.13779,3.13849,3.13757,3.13826,3.13735,3.13804,3.13873,3.13782,3.13851,3.1376,3.13669,3.13578,3.13647,3.13716,3.13785,3.13694,3.13604,3.13514,3.13582,3.13651,3.13719,3.13788,3.13856,3.13924,3.13992,3.13902,3.1397,3.14038,3.13948,3.14016,3.13926,3.13994,3.13904,3.13815,3.13882,3.13793,3.13704,3.13772,3.13839,3.1375,3.13817,3.13729,3.1364,3.13551,3.13463,3.13375,3.13287,3.13354,3.13421,3.13488,3.134,3.13313,3.1338,3.13447,3.13514,3.13426,3.13338,3.13405,3.13318,3.13231,3.13144,3.1321,3.13124,3.13037,3.13103,3.13017,3.13083,3.1315,3.13216,3.13282,3.13349,3.13262,3.13176,3.1309,3.13004,3.1307,3.12984,3.12898,3.12964,3.12879,3.12945,3.12859,3.12774,3.1284,3.12906,3.12971,3.13037,3.12952,3.13017,3.13083,3.12998,3.13063,3.13128,3.13193,3.13258,3.13323,3.13388,3.13303,3.13368,3.13284,3.13199,3.13115,3.13179,3.13095,3.13011,3.13076,3.12992,3.13056,3.13121,3.13185,3.13101,3.13166,3.13082,3.12999,3.13063,3.13127,3.13191,3.13108,3.13171,3.13088,3.13005,3.13069,3.13133,3.13196,3.1326,3.13324,3.13387,3.1345,3.13514,3.13577,3.13494,3.13411,3.13474,3.13537,3.136,3.13517,3.13435,3.13498,3.13561,3.13623,3.13541,3.13459,3.13521,3.13439,3.13357,3.13276,3.13338,3.13401,3.13463,3.13381,3.133,3.13218,3.13281,3.13343,3.13405,3.13467,3.13386,3.13305,3.13224,3.13143,3.13062,3.13124,3.13043,3.13105,3.13025,3.13087,3.13149,3.13068,3.1313,3.13191,3.13111,3.13173,3.13234,3.13296,3.13216,3.13277,3.13197,3.13117,3.13178,3.13239,3.133,3.13361,3.13422,3.13343,3.13404,3.13464,3.13525,3.13445,3.13366,3.13287,3.13208,3.13268,3.13189,3.1325,3.13171,3.13092,3.13013,3.12935,3.12995,3.12917,3.12838,3.12899,3.12959,3.12881,3.12803,3.12725,3.12647,3.12569,3.12629,3.12552,3.12474,3.12534,3.12457,3.1238,3.12302,3.12363,3.12423,3.12483,3.12543,3.12603,3.12663,3.12585,3.12645,3.12568,3.12628,3.12551,3.12474,3.12534,3.12594,3.12653,3.12576,3.12636,3.12695,3.12754,3.12814,3.12873,3.12932,3.12991,3.12914,3.12973,3.12897,3.12821,3.12879,3.12938,3.12862,3.12786,3.12845,3.12769,3.12693,3.12752,3.12676,3.12735,3.12659,3.12584,3.12508,3.12567,3.12625,3.12684,3.12742,3.128,3.12858,3.12916,3.12974,3.13032,3.12957,3.13015,3.1294,3.12997,3.12922,3.1298,3.13038,3.13095,3.1302,3.12946,3.12871,3.12797,3.12854,3.12912,3.12837,3.12763,3.12689,3.12746,3.12804,3.1273,3.12656,3.12582,3.12639,3.12696,3.12753,3.1281,3.12867,3.12794,3.12851,3.12907,3.12964,3.12891,3.12947,3.13004,3.1306,3.13117,3.13173,3.1323,3.13286,3.13342,3.13398,3.13325,3.13251,3.13307,3.13234,3.13161,3.13088,3.13015,3.13071,3.12999,3.13055,3.13111,3.13166,3.13222,3.13278,3.13333,3.13389,3.13316,3.13372,3.13299,3.13355,3.1341,3.13338,3.13265,3.13193,3.13121,3.13049,3.12977,3.13032,3.12961,3.13016,3.13071,3.13126,3.13181,3.13236,3.13165,3.13219,3.13148,3.13076,3.13005,3.1306,3.12989,3.13043,3.12972,3.13027,3.13082,3.13011,3.1294,3.12869,3.12798,3.12853,3.12907,3.12837,3.12891,3.12821,3.12875,3.12804,3.12734,3.12664,3.12594,3.12648,3.12578,3.12632,3.12687,3.12741,3.12795,3.12849,3.12779,3.12833,3.12887,3.12941,3.12871,3.12801,3.12855,3.12786,3.12716,3.12647,3.12577,3.12508,3.12562,3.12615,3.12546,3.12477,3.12408,3.12339,3.1227,3.12201,3.12255,3.12186,3.12118,3.12171,3.12225,3.12156,3.1221,3.12142,3.12195,3.12127,3.12058,3.12112,3.12165,3.12097,3.12029,3.12083,3.12136,3.12068,3.12,3.12053,3.11985,3.12039,3.12092,3.12145,3.12198,3.12251,3.12304,3.12357,3.1241,3.12462,3.12515,3.12568,3.125,3.12432,3.12365,3.12418,3.1247,3.12403,3.12455,3.12507,3.1256,3.12612,3.12545,3.12597,3.1253,3.12463,3.12396,3.12329,3.12262,3.12314,3.12366,3.12299,3.12233,3.12285,3.12337,3.12389,3.12441,3.12493,3.12544,3.12478,3.1253,3.12581,3.12515,3.12448,3.125,3.12552,3.12485,3.12419,3.12471,3.12404,3.12338,3.1239,3.12324,3.12375,3.12427,3.12478,3.12529,3.1258,3.12515,3.12449,3.12383,3.12434,3.12485,3.1242,3.12471,3.12405,3.12456,3.12507,3.12558,3.12493,3.12427,3.12362,3.12413,3.12348,3.12399,3.12449,3.12384,3.12435,3.1237,3.12421,3.12471,3.12406,3.12457,3.12507,3.12442,3.12378,3.12313,3.12363,3.12414,3.12464,3.124,3.12335,3.12385,3.12321,3.12371,3.12421,3.12471,3.12407,3.12343,3.12393,3.12329,3.12379,3.12429,3.12479,3.12528,3.12464,3.12514,3.1245,3.125,3.1255,3.12486,3.12422,3.12472,3.12408,3.12344,3.12394,3.12443,3.12493,3.12542,3.12592,3.12641,3.12578,3.12627,3.12676,3.12725,3.12774,3.12823,3.1276,3.12809,3.12746,3.12795,3.12731,3.1278,3.12829,3.12766,3.12703,3.1264,3.12689,3.12737,3.12786,3.12835,3.12883,3.12932,3.12869,3.12806,3.12855,3.12903,3.1284,3.12778,3.12826,3.12764,3.12812,3.1286,3.12909,3.12957,3.13005,3.13053,3.13101,3.13039,3.13087,3.13135,3.13183,3.1323,3.13278,3.13216,3.13264,3.13311,3.13249,3.13297,3.13234,3.13172,3.1322,3.13158,3.13205,3.13253,3.13191,3.13129,3.13177,3.13224,3.13271,3.13319,3.13366,3.13304,3.13351,3.13399,3.13446,3.13493,3.1354,3.13587,3.13525,3.13464,3.13402,3.13341,3.13388,3.13326,3.13373,3.13312,3.13359,3.13297,3.13344,3.13391,3.13438,3.13376,3.13423,3.1347,3.13409,3.13455,3.13394,3.13333,3.1338,3.13426,3.13366,3.13305,3.13244,3.1329,3.1323,3.13276,3.13323,3.13369,3.13308,3.13248,3.13187,3.13234,3.1328,3.13326,3.13372,3.13312,3.13358,3.13298,3.13238,3.13177,3.13224,3.1327,3.1321,3.1315,3.1309,3.1303,3.13076,3.13122,3.13168,3.13108,3.13154,3.132,3.1314,3.1308,3.13021,3.12961,3.12902,3.12842,3.12783,3.12829,3.12874,3.12815,3.12861,3.12907,3.12952,3.12893,3.12834,3.12775,3.12821,3.12866,3.12912,3.12957,3.12898,3.12839,3.1278,3.12826,3.12871,3.12812,3.12858,3.12903,3.12949,3.12994,3.12935,3.12876,3.12818,3.12759,3.12805,3.1285,3.12895,3.12836,3.12882,3.12823,3.12868,3.12913,3.12958,3.13003,3.12945,3.12887,3.12931,3.12976,3.12918,3.1286,3.12905,3.12847,3.12892,3.12936,3.12878,3.12923,3.12968,3.1291,3.12852,3.12897,3.12839,3.12883,3.12928,3.12972,3.12915,3.12959,3.12902,3.12946,3.12888,3.12831,3.12875,3.12818,3.12761,3.12805,3.12748,3.12792,3.12836,3.1288,3.12924,3.12969,3.12911,3.12955,3.12999,3.13043,3.13087,3.13131,3.13175,3.13118,3.13061,3.13004,3.12947,3.12991,3.13035,3.13078,3.13122,3.13166,3.13109,3.13052,3.13096,3.13039,3.12982,3.12926,3.12969,3.13013,3.12956,3.13,

